# Q I_noisy Sigma_stat Sigma_total
1.558543347897047848e-01 3.515695150715780759e-02 3.009267488034354072e-04 3.010934550567768184e-04
1.564255626950490641e-01 3.477505184871286514e-02 3.021519565596691623e-04 3.021519565596691623e-04
1.569988842304504417e-01 3.407241965894242802e-02 3.007495870245690942e-04 3.010495616094336648e-04
1.575743070693554904e-01 3.354925112760243772e-02 2.998458281624437056e-04 3.010365538838877253e-04
1.581518389133352021e-01 3.252071291092181737e-02 2.978167183664486928e-04 3.010133206392419229e-04
1.587314874921874341e-01 3.191999435512282712e-02 2.978109023077320271e-04 3.009899526244007913e-04
1.593132605640412980e-01 3.233879094297655021e-02 3.014690429801049993e-04 3.014690429801049993e-04
1.598971659154603542e-01 3.153231938961827130e-02 3.010734080217963718e-04 3.010734080217963718e-04
1.604832113615471956e-01 3.083755069982708694e-02 3.017494206543313824e-04 3.017494206543313824e-04
1.610714047460473641e-01 3.047962672925007277e-02 2.999899325952004093e-04 3.009219575880377824e-04
1.616617539414553495e-01 3.016370193391357951e-02 3.003482865507740808e-04 3.009091333014929739e-04
1.622542668491191720e-01 3.000652082729928991e-02 3.031735121286582802e-04 3.031735121286582802e-04
1.628489513993464921e-01 2.925843775086288054e-02 3.000115968075601157e-04 3.008825780835868964e-04
1.634458155515108035e-01 2.870100112520294899e-02 3.003077513501933079e-04 3.008641002037563419e-04
1.640448672941572650e-01 2.871062410949009810e-02 2.991501618251119388e-04 3.008709725920861978e-04
1.646461146451107249e-01 2.941595799724084498e-02 3.025827148439584114e-04 3.025827148439584114e-04
1.652495656515822753e-01 2.828864337106667959e-02 2.986367748628773852e-04 3.008613137133789826e-04
1.658552283902773594e-01 2.980776310110548957e-02 3.029331820991796697e-04 3.029331820991796697e-04
1.664631109675031306e-01 3.013488582103540647e-02 3.045948596906107911e-04 3.045948596906107911e-04
1.670732215192780590e-01 2.981988019647516600e-02 3.017965352979149981e-04 3.017965352979149981e-04
1.676855682114400392e-01 2.918711746519885020e-02 2.984654933650049196e-04 3.008897375452358617e-04
1.683001592397560531e-01 2.969183247653534724e-02 3.006854569267431582e-04 3.008918842551147848e-04
1.689170028300312487e-01 2.956369477015479211e-02 2.995875936594913878e-04 3.008946710105002659e-04
1.695361072382200185e-01 2.918359059778171186e-02 2.989927389392234357e-04 3.008863778607252857e-04
1.701574807505357723e-01 2.977710465581625415e-02 3.022627974642349202e-04 3.022627974642349202e-04
1.707811316835622095e-01 2.899228691239958203e-02 3.005067880316232717e-04 3.008715489126279974e-04
1.714070683843640086e-01 2.914680428028431150e-02 3.034479581674204979e-04 3.034479581674204979e-04
1.720352992305995143e-01 2.861739919537394095e-02 3.013025590541921366e-04 3.013025590541921366e-04
1.726658326306321212e-01 2.793193689467035959e-02 2.997375442399142641e-04 3.008450827715894384e-04
1.732986770236432938e-01 2.719916442285462074e-02 2.995618961243109871e-04 3.008259995813563335e-04
1.739338408797447000e-01 2.692872786664364526e-02 2.988393773627076675e-04 3.008223093762729325e-04
1.745713327000927573e-01 2.690870623074576376e-02 3.013196619621137922e-04 3.013196619621137922e-04
1.752111610170015432e-01 2.639813498080842077e-02 3.029070323366074504e-04 3.029070323366074504e-04
1.758533343940574534e-01 2.616065333422292610e-02 3.017956602704499071e-04 3.017956602704499071e-04
1.764978614262331658e-01 2.540138036479866815e-02 2.987777454536382870e-04 3.007849708220839769e-04
1.771447507400035482e-01 2.525293314242209666e-02 3.004811452182848375e-04 3.007752271097209281e-04
1.777940109934606217e-01 2.538984342646239539e-02 3.032285150473060242e-04 3.032285150473060242e-04
1.784456508764296623e-01 2.436206946557133157e-02 2.996494241688756185e-04 3.007594360558676818e-04
1.790996791105848585e-01 2.497759183163665228e-02 3.024976923436829140e-04 3.024976923436829140e-04
1.797561044495670224e-01 2.438067273350209493e-02 2.985487974455101130e-04 3.007634880887085087e-04
1.804149356791001912e-01 2.443077075189035649e-02 2.995217791528628011e-04 3.007612479076256641e-04
1.810761816171094496e-01 2.501078635585926926e-02 3.017951132012098464e-04 3.017951132012098464e-04
1.817398511138382244e-01 2.541875887412255522e-02 3.014741534046002009e-04 3.014741534046002009e-04
1.824059530519679395e-01 2.511262261833031514e-02 3.006906780033089823e-04 3.007714396407998639e-04
1.830744963467360598e-01 2.515546775936523122e-02 2.988141650016831632e-04 3.007792433947454268e-04
1.837454899460558566e-01 2.539941993432505082e-02 3.004218571435951848e-04 3.007786349152102769e-04
1.844189428306353407e-01 2.565667833934855493e-02 3.010733445989214555e-04 3.010733445989214555e-04
1.850948640140986923e-01 2.550204658982637568e-02 3.018469299243339171e-04 3.018469299243339171e-04
1.857732625431060824e-01 2.581368167472516267e-02 3.029365895305714557e-04 3.029365895305714557e-04
1.864541474974749091e-01 2.551806974125274755e-02 3.027584991384993352e-04 3.027584991384993352e-04
1.871375279903016164e-01 2.518031176259831125e-02 3.027844800551988329e-04 3.027844800551988329e-04
1.878234131680828201e-01 2.481032842744912426e-02 3.013573103244184871e-04 3.013573103244184871e-04
1.885118122108389027e-01 2.375069590245033890e-02 2.970229609407925176e-04 3.007556285798041362e-04
1.892027343322361110e-01 2.377064790485183127e-02 2.998630341424836929e-04 3.007472190068618796e-04
1.898961887797102344e-01 2.405915678134453936e-02 3.026368884303695900e-04 3.026368884303695900e-04
1.905921848345897007e-01 2.351388274862540109e-02 3.014600352387872338e-04 3.014600352387872338e-04
1.912907318122208100e-01 2.288630735942876956e-02 3.005896868369140355e-04 3.007296016587625927e-04
1.919918390620917181e-01 2.265951921255821705e-02 3.003962851130451812e-04 3.007263744350153491e-04
1.926955159679580032e-01 2.242088242332368822e-02 2.997454888946467959e-04 3.007241173102759031e-04
1.934017719479673714e-01 2.231194178243581586e-02 3.008541616201218299e-04 3.008541616201218299e-04
1.941106164547869994e-01 2.162564436244995142e-02 2.987469039384633767e-04 3.007142360413433122e-04
1.948220589757292120e-01 2.197028280262398534e-02 3.020416029686720798e-04 3.020416029686720798e-04
1.955361090328787688e-01 2.196882621154324852e-02 3.024219477992708539e-04 3.024219477992708539e-04
1.962527761832197348e-01 2.168066541653202242e-02 3.002528192166823220e-04 3.007119026390571957e-04
1.969720700187643503e-01 2.129591564918286578e-02 2.973872258810412788e-04 3.007122919019308664e-04
1.976940001666807611e-01 2.163227914291630805e-02 3.001300651374875410e-04 3.007114703654004389e-04
1.984185762894222493e-01 2.162603305590620958e-02 2.966369369897643932e-04 3.007188435764695318e-04
1.991458080848556855e-01 2.161662206338873030e-02 2.977145970613019046e-04 3.007163107021012800e-04
1.998757052863926464e-01 2.246382537032961743e-02 3.002927599013232533e-04 3.007234930044120074e-04
2.006082776631187281e-01 2.286288457280107739e-02 3.036531531694429777e-04 3.036531531694429777e-04
2.013435350199248852e-01 2.225631714995755447e-02 2.988569560512504414e-04 3.007235995275831506e-04
2.020814871976377158e-01 2.257417931876781400e-02 3.015255803936653899e-04 3.015255803936653899e-04
2.028221440731524106e-01 2.212773362785396686e-02 2.983160650158473825e-04 3.007228321048872302e-04
2.035655155595642030e-01 2.240681766131763508e-02 3.014218560542528342e-04 3.014218560542528342e-04
2.043116116063013743e-01 2.242931766738730931e-02 3.031819471531669013e-04 3.031819471531669013e-04
2.050604421992576754e-01 2.186562592931063850e-02 3.006028081174070502e-04 3.007138017254620387e-04
2.058120173609271075e-01 2.175058858392710584e-02 3.012500663628949198e-04 3.012500663628949198e-04
2.065663471505373439e-01 2.136082748645960414e-02 3.000838481950674928e-04 3.007078253166691655e-04
2.073234416641847877e-01 2.147804184439664615e-02 3.025676589223799348e-04 3.025676589223799348e-04
2.080833110349687154e-01 2.104199104862131825e-02 3.010302229120519722e-04 3.010302229120519722e-04
2.088459654331283333e-01 2.110127733704866143e-02 3.031529891503006763e-04 3.031529891503006763e-04
2.096114150661779196e-01 1.988740904555561309e-02 2.964969360824843011e-04 3.006955752474827523e-04
2.103796701790438262e-01 2.048361547560394527e-02 3.016866911923748312e-04 3.016866911923748312e-04
2.111507410542016183e-01 2.042328095861254203e-02 3.028081385391358975e-04 3.028081385391358975e-04
2.119246380118129103e-01 2.004299569435977896e-02 3.020908798406527840e-04 3.020908798406527840e-04
2.127013714098648645e-01 1.969168744158544121e-02 2.995301558693645077e-04 3.006891075964219866e-04
2.134809516443078314e-01 1.985407746304043361e-02 3.028775162207838459e-04 3.028775162207838459e-04
2.142633891491950715e-01 1.962349250201923800e-02 3.007277293652971988e-04 3.007277293652971988e-04
2.150486943968213938e-01 1.973769659477659158e-02 3.010670749782897132e-04 3.010670749782897132e-04
2.158368778978646541e-01 1.936372481065593010e-02 2.985400807756390779e-04 3.006871496645762538e-04
2.166279502015256708e-01 1.987799153127939311e-02 2.999447988518742043e-04 3.006904432909479445e-04
2.174219218956697508e-01 1.982135037414013701e-02 2.990901239488218664e-04 3.006910310774922081e-04
2.182188036069674930e-01 2.060408549667304759e-02 3.031980326839750126e-04 3.031980326839750126e-04
2.190186060010384517e-01 2.169428326052373276e-02 3.108076263228220235e-04 3.108076263228220235e-04
2.198213397825929394e-01 2.064142670005568794e-02 3.025704576921241077e-04 3.025704576921241077e-04
2.206270156955757455e-01 2.070551645083126141e-02 3.026333232252355994e-04 3.026333232252355994e-04
2.214356445233089943e-01 2.053496396366578242e-02 3.021154652225448308e-04 3.021154652225448308e-04
2.222472370886379167e-01 2.037181220009076643e-02 3.014492155989707172e-04 3.014492155989707172e-04
2.230618042540747914e-01 2.000970494143156087e-02 2.999918676664856381e-04 3.006917487988068258e-04
2.238793569219446611e-01 1.983798027976817549e-02 2.999563531655994523e-04 3.006900150756107318e-04
2.246999060345304944e-01 1.994557983798173409e-02 3.013422589988059251e-04 3.013422589988059251e-04
2.255234625742209287e-01 1.920471637725175776e-02 2.967948886125563860e-04 3.006878040187910554e-04
2.263500375636563200e-01 1.950894188873601720e-02 3.014244900996208322e-04 3.014244900996208322e-04
2.271796420658768467e-01 1.966769643013707713e-02 3.032986633008030860e-04 3.032986633008030860e-04
2.280122871844695309e-01 1.909123952853099965e-02 3.001010565052680671e-04 3.006828428062678421e-04
2.288479840637182572e-01 1.923546777309809858e-02 3.034574372781075275e-04 3.034574372781075275e-04
2.296867438887520985e-01 1.882411758641390140e-02 3.005422081678794152e-04 3.006802028456890858e-04
2.305285778856954182e-01 1.872098708488259197e-02 3.008965151799108170e-04 3.008965151799108170e-04
2.313734973218171398e-01 1.871191961808566992e-02 3.022773407987438730e-04 3.022773407987438730e-04
2.322215135056830415e-01 1.827542393416407146e-02 2.997986047956367403e-04 3.006768470907283377e-04
2.330726377873061084e-01 1.845709790405498929e-02 3.030236053537455673e-04 3.030236053537455673e-04
2.339268815582990213e-01 1.808617850783697523e-02 2.996520321699314561e-04 3.006757000928155107e-04
2.347842562520255083e-01 1.750099452553531901e-02 2.945610886601274041e-04 3.006758632259020313e-04
2.356447733437549152e-01 1.804359670550755718e-02 2.987825502909727152e-04 3.006761112885862489e-04
2.365084443508148615e-01 1.820913020942648355e-02 2.989122573374892902e-04 3.006771359490791507e-04
2.373752808327457831e-01 1.891268492423018102e-02 3.028841658342457045e-04 3.028841658342457045e-04
2.382452943914546983e-01 1.866912914394723219e-02 3.007240799053503919e-04 3.007240799053503919e-04
2.391184966713719717e-01 1.878049289962934951e-02 3.004590437102557833e-04 3.006799425926999503e-04
2.399948993596062452e-01 1.910551358684286702e-02 3.025767814248077662e-04 3.025767814248077662e-04
2.408745141861010075e-01 1.863045739496822437e-02 2.983260747200594748e-04 3.006808663496043075e-04
2.417573529237918295e-01 1.877120736237939194e-02 3.003873836250241041e-04 3.006799396108153001e-04
2.426434273887630722e-01 1.849482172497445703e-02 2.979549774813539565e-04 3.006801481596440596e-04
2.435327494404073978e-01 1.885491532515736271e-02 3.016110918830605908e-04 3.016110918830605908e-04
2.444253309815835606e-01 1.883278160525817674e-02 3.024980545576853581e-04 3.024980545576853581e-04
2.453211839587761678e-01 1.850087008629016164e-02 3.004005560160990314e-04 3.006779100208025910e-04
2.462203203622546910e-01 1.826043572234333986e-02 2.997140846456444133e-04 3.006768130815716273e-04
2.471227522262352816e-01 1.812875790824837116e-02 3.000282390141593568e-04 3.006756800039650057e-04
2.480284916290410036e-01 1.870777576697340086e-02 3.053745736006855250e-04 3.053745736006855250e-04
2.489375506932638149e-01 1.821875915175780528e-02 3.025971192194887088e-04 3.025971192194887088e-04
2.498499415859259942e-01 1.782266175857808235e-02 3.007000429733956118e-04 3.007000429733956118e-04
2.507656765186443981e-01 1.674390119667321444e-02 2.920053094645039021e-04 3.006729693430680367e-04
2.516847677477928591e-01 1.750579897955360439e-02 2.992553577052467235e-04 3.006725340633736952e-04
2.526072275746668594e-01 1.714979568020808670e-02 2.971026010389051040e-04 3.006719749566268466e-04
2.535330683456470946e-01 1.772202221370325348e-02 3.034842009362037889e-04 3.034842009362037889e-04
2.544623024523660626e-01 1.712222354966404930e-02 2.990581816285656984e-04 3.006707402691607555e-04
2.553949423318732648e-01 1.737491460674866692e-02 3.013645548888984845e-04 3.013645548888984845e-04
2.563310004668019615e-01 1.761914963136479439e-02 3.035979973292159714e-04 3.035979973292159714e-04
2.572704893855351505e-01 1.693513929611938779e-02 2.972449708546603389e-04 3.006708329243501033e-04
2.582134216623748757e-01 1.750952479689180802e-02 3.019781394935659507e-04 3.019781394935659507e-04
2.591598099177095937e-01 1.715488358176432693e-02 2.970570446350036318e-04 3.006720285358352993e-04
2.601096668181833715e-01 1.777167095612375639e-02 3.023897716412769928e-04 3.023897716412769928e-04
2.610630050768646959e-01 1.776900982618847755e-02 3.005228615808090914e-04 3.006731567385500354e-04
2.620198374534178365e-01 1.769801611138832956e-02 3.000957170856612555e-04 3.006730426926761080e-04
2.629801767542728208e-01 1.795162293715971136e-02 3.018892089476878289e-04 3.018892089476878289e-04
2.639440358327973524e-01 1.802880772916625254e-02 3.028448206020294456e-04 3.028448206020294456e-04
2.649114275894676185e-01 1.736406398453554933e-02 2.971365137056915739e-04 3.006731181116984808e-04
2.658823649720426507e-01 1.774763343820095693e-02 3.011535995854307517e-04 3.011535995854307517e-04
2.668568609757367427e-01 1.770037909338798010e-02 3.014823738038954954e-04 3.014823738038954954e-04
2.678349286433935328e-01 1.721770731624059844e-02 2.980555531177011414e-04 3.006717574427984459e-04
2.688165810656596988e-01 1.703774449425437751e-02 2.974012658591791074e-04 3.006712369558023866e-04
2.698018313811619828e-01 1.722913148367681557e-02 2.996937275156101653e-04 3.006708961699806784e-04
2.707906927766814964e-01 1.692048172775094395e-02 2.976302349824832411e-04 3.006705625561518417e-04
2.717831784873311896e-01 1.649190111653798044e-02 2.947332875251193127e-04 3.006701076967563044e-04
2.727793017967316547e-01 1.740481817978217424e-02 3.033929952935905845e-04 3.033929952935905845e-04
2.737790760371906496e-01 1.706626711757544893e-02 3.012215386839299904e-04 3.012215386839299904e-04
2.747825145898805110e-01 1.696567828042245749e-02 3.009026158825844335e-04 3.009026158825844335e-04
2.757896308850172895e-01 1.700098057106220681e-02 3.020041086791422683e-04 3.020041086791422683e-04
2.768004384020409936e-01 1.663863615417254804e-02 2.997587546028162805e-04 3.006685118337839354e-04
2.778149506697948912e-01 1.717569452095175919e-02 3.047712950372276808e-04 3.047712950372276808e-04
