# Q I_noisy Sigma_stat Sigma_total
1.541531365392581898e-01 3.502251014152938519e-02 2.995456467473059576e-04 3.011194886641550134e-04
1.547181293154064330e-01 3.508057165447230757e-02 3.007028880189488700e-04 3.011100368890498613e-04
1.552851928689923944e-01 3.489896491394085115e-02 2.998299084865688972e-04 3.011109942814506248e-04
1.558543347897047848e-01 3.437398107081558046e-02 2.990512010492264142e-04 3.010957750754383227e-04
1.564255626950490641e-01 3.403905901230104558e-02 3.004551200979258354e-04 3.010676607696568955e-04
1.569988842304504417e-01 3.414910050668602814e-02 3.026313388874648396e-04 3.026313388874648396e-04
1.575743070693554904e-01 3.342590981528803518e-02 3.008536470812147429e-04 3.010387593093497168e-04
1.581518389133352021e-01 3.250028876402490108e-02 2.993289593704642195e-04 3.010152283916388977e-04
1.587314874921874341e-01 3.247946346301831128e-02 3.020986013115573433e-04 3.020986013115573433e-04
1.593132605640412980e-01 3.142923928577930071e-02 2.989331918688558514e-04 3.009774308231836755e-04
1.598971659154603542e-01 3.117321914294262503e-02 3.011940377389385102e-04 3.011940377389385102e-04
1.604832113615471956e-01 3.044411620727625889e-02 3.017672795781330911e-04 3.017672795781330911e-04
1.610714047460473641e-01 3.047791963432873105e-02 3.019836872785488764e-04 3.019836872785488764e-04
1.616617539414553495e-01 3.013145391684993180e-02 3.022681883323063068e-04 3.022681883323063068e-04
1.622542668491191720e-01 2.907868638693572247e-02 3.006121078952874457e-04 3.008858684827349773e-04
1.628489513993464921e-01 2.956863395225019925e-02 3.038318812056630845e-04 3.038318812056630845e-04
1.634458155515108035e-01 2.812732850727400757e-02 2.995661201847349105e-04 3.008631869261034573e-04
1.640448672941572650e-01 2.874126534214917206e-02 3.016053537188919417e-04 3.016053537188919417e-04
1.646461146451107249e-01 2.878948197214955748e-02 3.016466450249275454e-04 3.016466450249275454e-04
1.652495656515822753e-01 2.808339225798024003e-02 2.998644699590350673e-04 3.008602507110169047e-04
1.658552283902773594e-01 2.867346624980572287e-02 2.993648655668472978e-04 3.008807558853475385e-04
1.664631109675031306e-01 2.925413026791724366e-02 3.023612056091810082e-04 3.023612056091810082e-04
1.670732215192780590e-01 2.876515141102818640e-02 2.985858880809327148e-04 3.008882566099462062e-04
1.676855682114400392e-01 2.943528959398006295e-02 3.018884975105120020e-04 3.018884975105120020e-04
1.683001592397560531e-01 2.917803149643714497e-02 3.001670826230459928e-04 3.008916053905260290e-04
1.689170028300312487e-01 3.034530320103228859e-02 3.055997704714930692e-04 3.055997704714930692e-04
1.695361072382200185e-01 2.928087995765053103e-02 3.015124514180553706e-04 3.015124514180553706e-04
1.701574807505357723e-01 2.883249600332129722e-02 2.993978619987345104e-04 3.008854510398981151e-04
1.707811316835622095e-01 2.876427904133703473e-02 3.012998955058038318e-04 3.012998955058038318e-04
1.714070683843640086e-01 2.869207456554076843e-02 3.030646291808234598e-04 3.030646291808234598e-04
1.720352992305995143e-01 2.796415924279038387e-02 2.998072565039574763e-04 3.008570623982327087e-04
1.726658326306321212e-01 2.792167653354161658e-02 3.016841242347443794e-04 3.016841242347443794e-04
1.732986770236432938e-01 2.708412706702252939e-02 3.009904893306174244e-04 3.009904893306174244e-04
1.739338408797447000e-01 2.727636410546391624e-02 3.028651328904169676e-04 3.028651328904169676e-04
1.745713327000927573e-01 2.686367621656196233e-02 3.032396223890960595e-04 3.032396223890960595e-04
1.752111610170015432e-01 2.557114635215417681e-02 3.003800375074506981e-04 3.007918805167469315e-04
1.758533343940574534e-01 2.576953837490823448e-02 3.018371306815472387e-04 3.018371306815472387e-04
1.764978614262331658e-01 2.520829603540493749e-02 2.999924912926659024e-04 3.007850251859838604e-04
1.771447507400035482e-01 2.452623475283106924e-02 2.985459381062220935e-04 3.007751419424861184e-04
1.777940109934606217e-01 2.521390256942033364e-02 3.047122446415634150e-04 3.047122446415634150e-04
1.784456508764296623e-01 2.412096843170001906e-02 3.007377627443450375e-04 3.007591581331204742e-04
1.790996791105848585e-01 2.409299851073290477e-02 2.996678692731640187e-04 3.007620686069763737e-04
1.797561044495670224e-01 2.435690134224231806e-02 3.010008358899246583e-04 3.010008358899246583e-04
1.804149356791001912e-01 2.395655214481974549e-02 2.991998872956141997e-04 3.007608118185780329e-04
1.810761816171094496e-01 2.402096467565752180e-02 2.983337820223966731e-04 3.007650194257056571e-04
1.817398511138382244e-01 2.483876984364652082e-02 3.005520755606474657e-04 3.007747353093290677e-04
1.824059530519679395e-01 2.491145888320943011e-02 3.020291957996211365e-04 3.020291957996211365e-04
1.830744963467360598e-01 2.472293643018271675e-02 2.986916406755257781e-04 3.007789542143999586e-04
1.837454899460558566e-01 2.579929250387458239e-02 3.052582930332241882e-04 3.052582930332241882e-04
1.844189428306353407e-01 2.546349904140843279e-02 3.023452163284767041e-04 3.023452163284767041e-04
1.850948640140986923e-01 2.523997674259991983e-02 3.026933192206078841e-04 3.026933192206078841e-04
1.857732625431060824e-01 2.436763691554117567e-02 2.966373809063597164e-04 3.007785758138589141e-04
1.864541474974749091e-01 2.503284044046219861e-02 3.022152821097170354e-04 3.022152821097170354e-04
1.871375279903016164e-01 2.462082287610042539e-02 3.017611216467852553e-04 3.017611216467852553e-04
1.878234131680828201e-01 2.436647245974521772e-02 3.010042148064138740e-04 3.010042148064138740e-04
1.885118122108389027e-01 2.383432718713512574e-02 2.999274529498794435e-04 3.007560080083922943e-04
1.892027343322361110e-01 2.428089937238809767e-02 3.055470476222845681e-04 3.055470476222845681e-04
1.898961887797102344e-01 2.327188526259041032e-02 3.001137994913446192e-04 3.007446930371337362e-04
1.905921848345897007e-01 2.287791213777795596e-02 2.998851050844759036e-04 3.007382027454477019e-04
1.912907318122208100e-01 2.226599236594375628e-02 2.990947535580762559e-04 3.007297177744401584e-04
1.919918390620917181e-01 2.272310057795065563e-02 3.035147366094454856e-04 3.035147366094454856e-04
1.926955159679580032e-01 2.199924727085647569e-02 2.996216251369858202e-04 3.007240934907255128e-04
1.934017719479673714e-01 2.232488772556995640e-02 3.037469973887438356e-04 3.037469973887438356e-04
1.941106164547869994e-01 2.146045934995713042e-02 3.004476326923341978e-04 3.007141171464425516e-04
1.948220589757292120e-01 2.122046085351741301e-02 2.997132610781197979e-04 3.007121803794981932e-04
1.955361090328787688e-01 2.059030160840261831e-02 2.956290249148172235e-04 3.007113712714043550e-04
1.962527761832197348e-01 2.127389176321142425e-02 3.003181754857163922e-04 3.007117241204267620e-04
1.969720700187643503e-01 2.094951288597286798e-02 2.978235827650306338e-04 3.007121181146450890e-04
1.976940001666807611e-01 2.159562409951014741e-02 3.027853724451160574e-04 3.027853724451160574e-04
1.984185762894222493e-01 2.205281337610714640e-02 3.023771762574902606e-04 3.023771762574902606e-04
1.991458080848556855e-01 2.177158380890695244e-02 3.015987151553439966e-04 3.015987151553439966e-04
1.998757052863926464e-01 2.254179432408114081e-02 3.035673797281813828e-04 3.035673797281813828e-04
2.006082776631187281e-01 2.167546659824548527e-02 2.983553034992321332e-04 3.007218886053389384e-04
2.013435350199248852e-01 2.214687566671580052e-02 3.007964898039139378e-04 3.007964898039139378e-04
2.020814871976377158e-01 2.139267315424811869e-02 2.961508738940017748e-04 3.007224686658007328e-04
2.028221440731524106e-01 2.198134583723828500e-02 2.999626186568664843e-04 3.007230080440348669e-04
2.035655155595642030e-01 2.175124171868438386e-02 2.996254829596947840e-04 3.007201954937817334e-04
2.043116116063013743e-01 2.150841300820565891e-02 2.995670429413015970e-04 3.007166534568742489e-04
2.050604421992576754e-01 2.132318212450699801e-02 2.995549939131537638e-04 3.007139632939630214e-04
2.058120173609271075e-01 2.133023658403262676e-02 3.010835822770762229e-04 3.010835822770762229e-04
2.065663471505373439e-01 2.224582055492419982e-02 3.091188394068037130e-04 3.091188394068037130e-04
2.073234416641847877e-01 2.026282879204001006e-02 2.967022256226521594e-04 3.007047808128653727e-04
2.080833110349687154e-01 2.091503003202171279e-02 3.030527307915579084e-04 3.030527307915579084e-04
2.088459654331283333e-01 1.994194554816428391e-02 2.976409783308102473e-04 3.006990905335696026e-04
2.096114150661779196e-01 1.961711318682250391e-02 2.974680962523905034e-04 3.006955193952846688e-04
2.103796701790438262e-01 1.984053355761505530e-02 2.999606724130345352e-04 3.006943246214606306e-04
2.111507410542016183e-01 1.972722539862378083e-02 3.006975401812070543e-04 3.006975401812070543e-04
2.119246380118129103e-01 1.872438271660087014e-02 2.950643185862055862e-04 3.006891604648056484e-04
2.127013714098648645e-01 1.887159936148408504e-02 2.963191606786464067e-04 3.006890332355129005e-04
2.134809516443078314e-01 1.932634973670513401e-02 3.020110834737884612e-04 3.020110834737884612e-04
2.142633891491950715e-01 1.918490264930197697e-02 3.004986409042114379e-04 3.006868682066936456e-04
2.150486943968213938e-01 1.920740904864970400e-02 3.001157663851516250e-04 3.006875513518209183e-04
2.158368778978646541e-01 1.983252055218859625e-02 3.052964030401237217e-04 3.052964030401237217e-04
2.166279502015256708e-01 1.958944869175982886e-02 3.008070963767766714e-04 3.008070963767766714e-04
2.174219218956697508e-01 1.954867242702298946e-02 3.000394923589909174e-04 3.006910738752672434e-04
2.182188036069674930e-01 1.985215446215785398e-02 3.005832770838862090e-04 3.006935452763185527e-04
2.190186060010384517e-01 2.020587767785345795e-02 3.029329517932483886e-04 3.029329517932483886e-04
2.198213397825929394e-01 1.983864974892500868e-02 2.995558438264400518e-04 3.006948967528645699e-04
2.206270156955757455e-01 2.041620695611538056e-02 3.034714114808086094e-04 3.034714114808086094e-04
2.214356445233089943e-01 1.930370001352495202e-02 2.958269468505094662e-04 3.006943908500800617e-04
2.222472370886379167e-01 1.970795467880059187e-02 2.994659595258221396e-04 3.006935777676597674e-04
2.230618042540747914e-01 1.996850815457100123e-02 3.027269451023584224e-04 3.027269451023584224e-04
2.238793569219446611e-01 1.969346416013235956e-02 3.019418935132987922e-04 3.019418935132987922e-04
2.246999060345304944e-01 1.894978456022794466e-02 2.967795152414078605e-04 3.006892285007969857e-04
2.255234625742209287e-01 1.921320338701248617e-02 2.999866665291112252e-04 3.006877641304629548e-04
2.263500375636563200e-01 1.882584232607530453e-02 2.992756562850446434e-04 3.006849685572458093e-04
2.271796420658768467e-01 1.885188155443027341e-02 3.001450592019009570e-04 3.006842197777567132e-04
2.280122871844695309e-01 1.906056488322558154e-02 3.031219840174109574e-04 3.031219840174109574e-04
2.288479840637182572e-01 1.850196250806803930e-02 3.008946444416678453e-04 3.008946444416678453e-04
2.296867438887520985e-01 1.890269131325451532e-02 3.044863211927754726e-04 3.044863211927754726e-04
2.305285778856954182e-01 1.861836948632229413e-02 3.033901571376583614e-04 3.033901571376583614e-04
2.313734973218171398e-01 1.803229589732930488e-02 3.000386166216629396e-04 3.006777604216494845e-04
2.322215135056830415e-01 1.783594310027304328e-02 2.994783860560533851e-04 3.006768532388229579e-04
2.330726377873061084e-01 1.833072510670693753e-02 3.053848679148811474e-04 3.053848679148811474e-04
2.339268815582990213e-01 1.775769681104432882e-02 3.002456570125221148e-04 3.006757208684751864e-04
2.347842562520255083e-01 1.778770968820399950e-02 3.002813423587512190e-04 3.006758887367070340e-04
2.356447733437549152e-01 1.741086276572977043e-02 2.967664894952845404e-04 3.006761388374015829e-04
2.365084443508148615e-01 1.756541756548529384e-02 2.968249528135269736e-04 3.006771642340731266e-04
2.373752808327457831e-01 1.810412467930997901e-02 2.995795385061643694e-04 3.006786863912901293e-04
2.382452943914546983e-01 1.890709713422310950e-02 3.059496961267988585e-04 3.059496961267988585e-04
2.391184966713719717e-01 1.844580291782556628e-02 3.010180884201618819e-04 3.010180884201618819e-04
2.399948993596062452e-01 1.848685422165066011e-02 3.008877720912838728e-04 3.008877720912838728e-04
2.408745141861010075e-01 1.873233933009691224e-02 3.024099780661307552e-04 3.024099780661307552e-04
2.417573529237918295e-01 1.822944509582269390e-02 2.992860635647788276e-04 3.006799119683579665e-04
2.426434273887630722e-01 1.833123177952411531e-02 2.999081134060674575e-04 3.006801140259351252e-04
2.435327494404073978e-01 1.822510749645222736e-02 2.998215722243925728e-04 3.006793755902305060e-04
2.444253309815835606e-01 1.810800921475191200e-02 2.999314040102063917e-04 3.006784000412388198e-04
2.453211839587761678e-01 1.797434117372399484e-02 2.994060623730693282e-04 3.006778878224133054e-04
2.462203203622546910e-01 1.784332365688083219e-02 2.996023109401298678e-04 3.006768006655043211e-04
2.471227522262352816e-01 1.803336261668279580e-02 3.026226148041887909e-04 3.026226148041887909e-04
2.480284916290410036e-01 1.742067038563407944e-02 2.980179165306727843e-04 3.006752350314303296e-04
2.489375506932638149e-01 1.751517297802280410e-02 3.000739975513955844e-04 3.006743294607049349e-04
2.498499415859259942e-01 1.739311680476182329e-02 3.004624468064844272e-04 3.006733550671025637e-04
2.507656765186443981e-01 1.752220901385953197e-02 3.021519649272865794e-04 3.021519649272865794e-04
2.516847677477928591e-01 1.678748073433043025e-02 2.964394830924404665e-04 3.006725495815027404e-04
2.526072275746668594e-01 1.680362974027635112e-02 2.975142431975705596e-04 3.006719874074335083e-04
2.535330683456470946e-01 1.718459573562301779e-02 3.023695535830146384e-04 3.023695535830146384e-04
2.544623024523660626e-01 1.666483828165057218e-02 2.985398972792609380e-04 3.006707438079686198e-04
2.553949423318732648e-01 1.647989431547483563e-02 2.969953008384313537e-04 3.006706837794361278e-04
2.563310004668019615e-01 1.637653551627721651e-02 2.961926736767369803e-04 3.006706170821606583e-04
2.572704893855351505e-01 1.696780813026243714e-02 3.010824890658759471e-04 3.010824890658759471e-04
2.582134216623748757e-01 1.663381596644571830e-02 2.978408103644607642e-04 3.006709629371935306e-04
2.591598099177095937e-01 1.715107911375975472e-02 3.005263598400109400e-04 3.006720149260246468e-04
2.601096668181833715e-01 1.769801901336296931e-02 3.053198347426984340e-04 3.053198347426984340e-04
2.610630050768646959e-01 1.725369921841025944e-02 2.995777033383239239e-04 3.006731450608975923e-04
2.620198374534178365e-01 1.716392224124493535e-02 2.989667820052380274e-04 3.006730360417911871e-04
2.629801767542728208e-01 1.683144333445851792e-02 2.956983180274897057e-04 3.006732700419980937e-04
2.639440358327973524e-01 1.780759467571380039e-02 3.044589357128032114e-04 3.044589357128032114e-04
2.649114275894676185e-01 1.705897688018461270e-02 2.979080729767164069e-04 3.006731281901085383e-04
2.658823649720426507e-01 1.736568914554315404e-02 3.013405557386230737e-04 3.013405557386230737e-04
2.668568609757367427e-01 1.717337643079783899e-02 3.004101938817845745e-04 3.006721973917327170e-04
2.678349286433935328e-01 1.722092640133963612e-02 3.015651221256541027e-04 3.015651221256541027e-04
2.688165810656596988e-01 1.690975436728624215e-02 2.997693397582023894e-04 3.006712453452489676e-04
2.698018313811619828e-01 1.671628597326878934e-02 2.986956621312445532e-04 3.006709008087829873e-04
2.707906927766814964e-01 1.670440379540581721e-02 2.992486881005495267e-04 3.006705632602830938e-04
2.717831784873311896e-01 1.706331131465908466e-02 3.033987019989303107e-04 3.033987019989303107e-04
2.727793017967316547e-01 1.649545803209928607e-02 2.989308456357347619e-04 3.006698154109297945e-04
2.737790760371906496e-01 1.670507068031370709e-02 3.016417345790673409e-04 3.016417345790673409e-04
2.747825145898805110e-01 1.599376431727602202e-02 2.957248068391025585e-04 3.006692103319277007e-04
